"","SPY.Price","XLE.Price","XLY.Price","XLK.Price","XLF.Price","XLU.Price","XLB.Price","XLP.Price","XLI.Price","XLV.Price","SPY.logrtn","XLE.logrtn","XLY.logrtn","XLK.logrtn","XLF.logrtn","XLU.logrtn","XLB.logrtn","XLP.logrtn","XLI.logrtn","XLV.logrtn"
"53",94.024345,32.471226,27.105005,17.486641,19.081699,17.519207,22.090599,15.499235,24.115797,24.53252,-0.00160874573783065,-0.0224301436210004,-0.00235402431343434,0.00180769731296548,0.000604321641421102,-0.0147265756462609,-0.00217683651560652,0.00582658318857732,-0.00177717097746655,0.00183206397305247
"54",93.433113,32.415504,26.953262,17.415579,18.891569,17.386486,21.767359,15.396337,24.022842,24.382849,-0.00630792678755387,-0.00171751646901264,-0.00561406818867383,-0.00407206751858391,-0.01001397029321,-0.0076045841347816,-0.0147405792537683,-0.00666104388427113,-0.00386197522261256,-0.00611960903711672
"55",94.002716,32.632137,27.041111,17.423477,19.04137,17.469433,21.994307,15.537819,24.20159,24.62981,0.00607786415741618,0.00666077347604244,0.00325400861738956,0.000453399204346727,0.00789824267202954,0.00475943018902703,0.0103720929907509,0.00914736361529345,0.00741320576258264,0.010077522626835
"56",93.808052,33.114948,27.025129,17.383999,18.949188,17.447309,22.056206,15.422059,24.101501,24.495096,-0.00207298092418196,0.0146871813109715,-0.000591200736929309,-0.00226836424035781,-0.00485289955003942,-0.00126724325887873,0.00281036639644494,-0.00747810049253195,-0.00414421276883381,-0.00548456368294525
"57",93.880173,33.337791,26.985201,17.439274,18.943422,17.414131,22.042446,15.422059,24.080044,24.457676,0.000768519213708352,0.00670683672858186,-0.0014785322464701,0.00317460374401257,-0.000304333749747254,-0.00190342166112645,-0.00062405537686594,0,-0.000890673033356659,-0.0015288207698827
"58",93.743149,33.511089,26.977213,17.462957,18.931892,17.298,22.19376,15.370605,24.101501,24.27059,-0.00146062891223053,0.00518478060411809,-0.000296057921290949,0.00135710543173095,-0.000608839855752219,-0.00669111517670729,0.00684121012327887,-0.0033419679368909,0.000890673033356659,-0.00767878418957402
"59",93.166374,33.771065,26.833469,17.265585,18.77634,17.226109,22.008068,15.248417,23.929903,24.046059,-0.00617172224859086,0.00772797178420115,-0.00534259505987222,-0.0113666807582939,-0.00825034079260956,-0.00416468989309893,-0.00840205488342871,-0.00798122478330177,-0.0071452722921097,-0.00929421311032996
"60",93.750381,34.167191,27.073055,17.526114,18.862761,17.331181,22.37945,15.357748,24.172997,24.113411,0.00624886624394438,0.0116614853668211,0.00888900117391245,0.0149767833867926,0.00459209436833419,0.00608105113505841,0.0167340136649119,0.00714440800042526,0.0101073352958263,0.00279704257170588
"61",93.584518,34.148628,26.961248,17.581377,18.74753,17.17634,22.461977,15.235557,24.172997,24.06851,-0.0017707650226999,-0.000543446619789556,-0.00413837704425335,0.00314821960042355,-0.00612765057087961,-0.00897439368284125,0.00368084152081272,-0.00798813006651011,0,-0.00186381165657812
"62",93.606171,33.67202,26.881388,17.478735,18.753298,17.04915,22.248781,15.17767,24.165842,23.9338,0.000231346977910718,-0.0140551840808674,-0.00296642454733576,-0.00585521764701591,0.000307619876845688,-0.00743250632906722,-0.00953674799419835,-0.00380670357034596,-0.000296035246202031,-0.00561266129216076
"63",93.534065,33.857719,26.785547,17.581377,18.78211,17.071278,22.52388,15.229116,24.251638,23.918829,-0.000770609304653114,0.00549978337926404,-0.00357170022425457,0.00585521764701591,0.00153519075421826,0.0012970530793015,0.0122888591331147,0.00338385313660083,0.00354401302174301,-0.000625712768610676
"64",94.1325,34.303379,26.937286,17.644526,18.983747,17.253765,22.558271,15.216263,24.416094,23.948772,0.00637766272775409,0.0130768536266594,0.00564897251454832,0.00358537679774829,0.0106783709958838,0.010632978337823,0.00152570389426199,-0.000844331795874176,0.0067583435350147,0.00125107602135932
"65",94.456924,34.866638,27.112978,17.794535,19.018318,17.419659,22.867762,15.248417,24.430382,23.873928,0.00344053566890246,0.0162865783433133,0.00650108272506866,0.00846579405270065,0.00181942794617829,0.00956901550034583,0.0136263621692194,0.00211090429570415,0.000585016630780366,-0.00313006422078921
"66",94.356026,34.940914,27.168886,17.778738,18.949188,17.203993,22.915894,15.190531,24.394638,23.694313,-0.00106876153997071,0.00212802271106094,0.00205991525159543,-0.000888138746096168,-0.00364153897247155,-0.012457887992555,0.00210258515537021,-0.00380342118141641,-0.00146416760855939,-0.00755192329447762
"67",93.397057,34.260048,27.049091,17.573473,18.770582,16.960667,22.565147,15.05548,24.273094,23.409925,-0.0102153032471222,-0.0196785695479229,-0.00441902120190951,-0.0116126997964741,-0.00947022396248487,-0.0142445506186597,-0.0154241831751531,-0.00893022868462312,-0.00499485994934856,-0.0120749838020875
"68",93.541313,34.909962,27.009163,17.549793,18.805141,16.955139,22.558271,15.074774,24.187296,23.365015,0.00154335387255333,0.0187923386572519,-0.00147722149001916,-0.00134839417199117,0.00183943285638088,-0.000325983704998922,-0.000304764149436476,0.00128070627198706,-0.00354095745607097,-0.00192025960055009
"69",92.748177,34.662384,26.793543,17.391901,18.643827,16.761585,22.393206,14.93329,24.14439,23.110554,-0.00851514266707731,-0.00711716822281216,-0.00801525314958917,-0.00903751688017618,-0.00861519055724713,-0.011481312727462,-0.007344174338201,-0.0094298018298411,-0.00177548166936159,-0.0109504218327405
"70",92.921211,34.433353,26.769581,17.423477,18.684158,16.800301,22.544516,14.984736,24.308849,23.267729,0.00186389422573896,-0.00662940577091575,-0.00089472009132674,0.00181391157998068,0.00216089969462585,0.00230714192721226,0.00673423418410657,0.00343913403291163,0.00678838545971727,0.00677798277834407
"71",92.798676,34.544777,26.833469,17.447163,18.712971,16.722883,22.66143,14.959012,24.208742,23.21534,-0.00131956808460121,0.00323070796252134,0.0023837460835634,0.00135850696418505,0.00154092073224232,-0.0046187818931962,0.00517251693698517,-0.00171815541115494,-0.00412663283553982,-0.00225411201581638
"72",92.762611,35.182301,26.697704,17.257689,18.695677,16.706291,22.860884,14.875404,24.087194,23.08062,-0.000388712549229453,0.0182867770796307,-0.00507238244497543,-0.0109192733388817,-0.000924599105106783,-0.000992665948758464,0.00876296738039573,-0.00560481685791991,-0.00503347762541351,-0.00581996270383245
"73",94.233444,36.042683,27.089022,17.605057,19.04137,17.027033,23.48674,15.016891,24.666323,23.297659,0.0157314905207899,0.0241607313788279,0.0145509843634288,0.0199284070227046,0.0183216598916291,0.0190169024615194,0.0270086787938011,0.00946652350462474,0.023758542031262,0.00935957905697604
"74",94.413673,36.599751,26.993185,17.58926,19.064409,17.082335,23.644915,15.03618,24.823614,23.162951,0.00191075334413249,0.0153375620752052,-0.00354412682589089,-0.000897701811395368,0.00120921305964083,0.00324263108344836,0.00671207467000734,0.0012836626678645,0.00635650555035783,-0.0057988208711719
"75",94.543465,36.222176,27.097008,17.605057,19.104738,17.203993,23.424833,15.061906,24.91655,23.372499,0.00137377208171419,-0.0103699091494351,0.00383888914960506,0.000897701811395368,0.0021131735014901,0.00709661942089523,-0.00935138228549626,0.00170947788938847,0.00373686376054838,0.00900601224818942
"76",94.557877,36.977329,26.889366,17.415579,19.081699,17.281414,23.658669,15.061906,24.945156,23.320118,0.000152426205710654,0.0206334671628636,-0.00769242342171506,-0.0108210398523547,-0.00120665893995042,0.0044900806925412,0.00993290272114011,0,0.00114741373423755,-0.00224365329421294
"77",94.384811,36.414059,26.881388,17.391901,19.08745,17.44179,23.576138,15.126216,25.030943,23.230307,-0.00183194227025041,-0.0153500587825119,-0.000296741238129172,-0.00136051237563395,0.000301342848567199,0.00923746209680498,-0.00349450285616415,0.00426062259085924,0.00343312447254318,-0.00385865913941075
"78",93.995491,35.943642,26.841457,17.383999,18.972223,17.192926,23.411079,15.126216,24.737822,23.088106,-0.0041333467474729,-0.0130027245558288,-0.00148655594667213,-0.000454452660377136,-0.00605508891564366,-0.0143710306774261,-0.00702572697394199,0,-0.011779452005201,-0.00614016921381744
"79",94.017143,35.374187,27.025129,17.447163,19.081699,17.021502,23.4042,15.267708,24.873672,23.088106,0.000230324948224059,-0.015969838413429,0.00681954159198206,0.00362687120454286,0.00575374606707646,-0.0100206517810189,-0.000293878417322091,0.00931061235336816,0.0054765671657937,0
"80",94.471336,34.971851,27.240767,17.620846,19.381283,17.248236,22.936527,15.28701,24.737822,22.960878,0.00481932775410865,-0.011438892608878,0.00794750113490572,0.00990557634179234,0.0155780983643652,0.0132325090086165,-0.0201847881407233,0.00126343843642163,-0.0054765671657937,-0.0055257820122292
"81",94.788582,35.367992,27.224779,17.249802,19.565653,17.320126,23.03969,15.32559,24.687775,23.192886,0.00335249323243225,0.0112637495724774,-0.000587086759737065,-0.0212819678256784,0.00946782449008277,0.00415930055581315,0.00448767557953911,0.00252053209627112,-0.00202514567925061,0.0100537825798686
"82",94.017143,35.949837,27.073055,17.107689,19.260286,17.15975,23.191002,15.319155,24.752115,22.990822,-0.0081718209865409,0.0163173197509248,-0.00558859842888948,-0.00827265358107532,-0.0157303753432152,-0.00930265274549535,0.00654597773735821,-0.000419974132242373,0.0026027580693162,-0.00875050090635332
"83",94.723717,36.748302,27.097008,17.18664,19.381283,17.436255,23.417955,15.40919,24.952311,22.990822,0.00748727435948471,0.0219674704280992,0.000884363068255123,0.00460432624174523,0.00626255085313243,0.015985133994052,0.00973867721249633,0.00586007854662629,0.00805550324945292,0
"84",94.370415,36.178856,27.168886,17.147163,19.363998,17.380953,23.424833,15.306292,24.959455,22.736361,-0.00373678873455052,-0.015617160721916,0.00264910560711362,-0.00229960062371992,-0.000892237748731262,-0.00317670770766787,0.000293663137617806,-0.006700098988214,0.000286265168368605,-0.0111296436802757
"85",94.709267,36.01173,27.320627,17.210323,19.404331,17.403069,23.658669,15.332024,25.259741,22.811205,0.00358422818545368,-0.0046301410705647,0.0055695631653272,0.00367664101780241,0.0020807197829682,0.00127161850232005,0.00993290272114011,0.00167972717888265,0.0119591551778315,0.00328641347653136
"86",95.545662,36.432621,27.640072,17.305048,19.680878,17.795702,23.823721,15.473505,25.509987,23.035723,0.00879241754868154,0.0116198359133661,0.011624619157625,0.00548887264289277,0.0141512158741133,0.0223103974897336,0.00695216330862047,0.00918549360192822,0.00985815904473819,0.00979432230696187
"87",95.430275,36.271706,27.679998,17.328741,19.600214,17.657455,23.913137,15.557113,25.488531,23.028236,-0.00120839322328692,-0.00442656632400595,0.00144345467864948,0.00136820165394314,-0.00410701990586482,-0.00779889366200948,0.00374620820551508,0.00538875521732018,-0.000841436265498263,-0.000325069760761298
"88",95.617722,36.488342,27.759855,17.257689,19.634789,17.508144,24.071323,15.602132,25.488531,22.863592,0.00196230332788172,0.00595482400335223,0.00288085378689162,-0.00410866920658393,0.0017624573113908,-0.00849192969921031,0.00659324177199894,0.00288960989427922,0,-0.00717533877262122
"89",95.567245,36.828773,27.775831,17.076115,19.646309,17.646399,24.078196,15.537819,25.502821,22.841141,-0.000528043621471852,0.0092866023598579,0.000575341788006334,-0.0105770798243228,0.000586541665931417,0.00786559579462143,0.0002854857198753,-0.00413058398459665,0.000560487212580618,-0.000982436624485938
"90",94.413673,36.352158,27.496307,16.720852,19.323677,17.480497,23.748081,15.344888,25.37413,22.796225,-0.0121442320601179,-0.0130258451897758,-0.0101145493244257,-0.0210241401752111,-0.0165583519349179,-0.00944593758348855,-0.0138049734745298,-0.0124945983488556,-0.00505892243669859,-0.00196838768050034
"91",93.180801,35.120426,27.224779,16.56296,19.127787,17.286943,23.239138,15.222689,24.973757,22.743849,-0.0131442011476945,-0.0344706709461886,-0.00992415349855325,-0.00948768635042585,-0.01018903700075,-0.0111343256576686,-0.0216638871423713,-0.0079953769953236,-0.0159045975336056,-0.00230021686365456
"92",93.368279,34.383823,27.296669,16.578749,19.260286,17.397547,22.936527,15.389898,24.980909,23.065657,0.00200995966441297,-0.0211967063901284,0.00263712884745626,0.000952817562577479,0.00690316110272793,0.00637774261099189,-0.0131071347772602,0.0109243078931689,0.00028633962036162,0.0140500661081586
"93",93.231262,34.507618,27.105005,16.420862,19.237257,17.320126,22.943407,15.447783,24.973757,23.125523,-0.00146856764910552,0.00359391911245632,-0.00704628291441134,-0.00956909490694713,-0.0011963881823247,-0.00446004133617883,0.00029991324972567,0.00375417775319686,-0.00028633962036162,0.00259209803775651
